skillID,desc,pdesc,h,ph,hch
400004326,다크 체인을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 체인의 최종 데미지 #damR_5th% 증가,,
400004327,데스 블로우를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데스 블로우의 최종 데미지 #damR_5th% 증가,,
400004328,배틀 스퍼트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,배틀 스퍼트의 최종 데미지 #damR_5th% 증가,,
400004329,다크 라이트닝을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 라이트닝의 최종 데미지 #damR_5th% 증가,,
400004330,피니쉬 블로우와 유니온 오라로 강화되는 사신의 낫을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,피니쉬 블로우와 유니온 오라로 강화되는 사신의 낫의 최종 데미지 #damR_5th% 증가,,
400004331,다크 제네시스를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 제네시스의 최종 데미지 #damR_5th% 증가,,
400004332,배틀킹 바를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,배틀킹 바의 최종 데미지 #damR_5th% 증가,,
400004333,"더블 샷, 트리플 샷, 와일드 샷을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"더블 샷, 트리플 샷, 와일드 샷의 최종 데미지 #damR_5th% 증가",,
400004334,"서먼 재규어, 어나더 바이트를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"서먼 재규어, 어나더 바이트의 최종 데미지 #damR_5th% 증가",,
400004336,클로우 컷을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,클로우 컷의 최종 데미지 #damR_5th% 증가,,
400004337,파이널 어택을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,파이널 어택의 최종 데미지 #damR_5th% 증가,,
400004339,"크로스 로드, 화이트 히트 러쉬를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"크로스 로드, 화이트 히트 러쉬의 최종 데미지 #damR_5th% 증가",,
400004342,어시스턴트 헌팅 유닛을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,어시스턴트 헌팅 유닛의 최종 데미지 #damR_5th% 증가,,
400004343,"소닉붐, 재규어 소울을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#",,"소닉붐, 재규어 소울의 최종 데미지 #damR_5th% 증가",,
400004344,와일드 발칸을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,와일드 발칸의 최종 데미지 #damR_5th% 증가,,
400004345,드릴 컨테이너를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드릴 컨테이너의 최종 데미지 #damR_5th% 증가,,
400004347,플래쉬 레인/램피지 애즈 원을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,플래쉬 레인/램피지 애즈 원의 최종 데미지 #damR_5th% 증가,,
400004348,드릴 러쉬를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,드릴 러쉬의 최종 데미지 #damR_5th% 증가,,
400004349,개틀링 샷을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,개틀링 샷의 최종 데미지 #damR_5th% 증가,,
400004350,로켓 부스터를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,로켓 부스터의 최종 데미지 #damR_5th% 증가,,
400004351,어드밴스드 개틀링 샷을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,어드밴스드 개틀링 샷의 최종 데미지 #damR_5th% 증가,,
400004352,호밍 미사일/어드밴스드 호밍 미사일을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,호밍 미사일/어드밴스드 호밍 미사일의 최종 데미지 #damR_5th% 증가,,
400004353,로봇 런처 : RM7을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,로봇 런처 : RM7의 최종 데미지 #damR_5th% 증가,,
400004354,로켓 펀치를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,로켓 펀치의 최종 데미지 #damR_5th% 증가,,
400004355,마그네틱 필드를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,마그네틱 필드의 최종 데미지 #damR_5th% 증가,,
400004356,매시브 파이어 : SPLASH/IRON을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,매시브 파이어 : SPLASH/IRON의 최종 데미지 #damR_5th% 증가,,
400004357,서포트 웨이버 : H-EX를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,서포트 웨이버 : H-EX의 최종 데미지 #damR_5th% 증가,,
400004358,워머신 : 타이탄을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,워머신 : 타이탄의 최종 데미지 #damR_5th% 증가,,
400004359,로봇 팩토리 : RM1을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,로봇 팩토리 : RM1의 최종 데미지 #damR_5th% 증가,,
400004360,매시브 파이어 : SPLASH-F/IRON-B를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,매시브 파이어 : SPLASH-F/IRON-B의 최종 데미지 #damR_5th% 증가,,
400004361,디스토션 필드를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,디스토션 필드의 최종 데미지 #damR_5th% 증가,,
400004362,에너지 스플라인을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,에너지 스플라인의 최종 데미지 #damR_5th% 증가,,
400004363,핀포인트 로켓을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,핀포인트 로켓의 최종 데미지 #damR_5th% 증가,,
400004364,퀵실버 소드의 모든 모드를 강화한다. \n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,퀵실버 소드의 모든 모드 최종 데미지 #damR_5th% 증가,,
400004365,이온 쓰러스터를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,이온 쓰러스터의 최종 데미지 #damR_5th% 증가,,
400004366,컴뱃 스위칭의 모든 모드를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,컴뱃 스위칭의 모든 모드 최종 데미지 #damR_5th% 증가,,
400004367,다이아그널 체이스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다이아그널 체이스의 최종 데미지 #damR_5th% 증가,,
400004368,필라 스크램블을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,필라 스크램블의 최종 데미지 #damR_5th% 증가,,
400004369,이지스 시스템을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,이지스 시스템의 최종 데미지 #damR_5th% 증가,,
400004370,트라이앵글 포메이션을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,트라이앵글 포메이션의 최종 데미지 #damR_5th% 증가,,
400004371,블레이드 댄싱을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,블레이드 댄싱의 최종 데미지 #damR_5th% 증가,,
400004372,퍼지롭 매스커레이드의 모든 모드를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,퍼지롭 매스커레이드의 모든 모드 최종 데미지 #damR_5th% 증가,,
400004373,홀로그램 그래피티의 모든 모드를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,홀로그램 그래피티의 모든 모드 최종 데미지 #damR_5th% 증가,,
400004374,컨파인 인탱글을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,컨파인 인탱글의 최종 데미지 #damR_5th% 증가,,
400004375,멜트다운 익스플로젼을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,멜트다운 익스플로젼의 최종 데미지 #damR_5th% 증가,,
400004376,매그넘 펀치를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,매그넘 펀치의 최종 데미지 #damR_5th% 증가,,
400004377,리볼빙 캐논을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,리볼빙 캐논의 최종 데미지 #damR_5th% 증가,,
400004378,릴리즈 파일 벙커와 충격파를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,릴리즈 파일 벙커와 충격파의 최종 데미지 #damR_5th% 증가,,
400004379,익스플로젼 무브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,익스플로젼 무브의 최종 데미지 #damR_5th% 증가,,
400004380,더블 팡을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,더블 팡의 최종 데미지 #damR_5th% 증가,,
400004381,해머 스매시를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,해머 스매시의 최종 데미지 #damR_5th% 증가,,
400004382,리프트 매그넘를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,리프트 매그넘의 최종 데미지 #damR_5th% 증가,,
400004383,쇼크 웨이브 펀치를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,쇼크 웨이브 펀치의 최종 데미지 #damR_5th% 증가,,
400004384,플래시 무브를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,플래시 무브의 최종 데미지 #damR_5th% 증가,,
400004385,허리케인 믹서를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,허리케인 믹서의 최종 데미지 #damR_5th% 증가,,
400004386,리볼빙 벙커를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,리볼빙 벙커의 최종 데미지 #damR_5th% 증가,,
400004387,하이퍼 매그넘 펀치를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,하이퍼 매그넘 펀치의 최종 데미지 #damR_5th% 증가,,
400004388,데빌 사이더를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데빌 사이더의 최종 데미지 #damR_5th% 증가,,
400004389,데몬 슬래시를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데몬 슬래시의 최종 데미지 #damR_5th% 증가,,
400004390,소울 이터를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,소울 이터의 최종 데미지 #damR_5th% 증가,,
400004391,다크 쓰러스트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 쓰러스트의 최종 데미지 #damR_5th% 증가,,
400004392,데몬 트레이스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데몬 트레이스의 최종 데미지 #damR_5th% 증가,,
400004393,다크 리벤지를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 리벤지의 최종 데미지 #damR_5th% 증가,,
400004394,다크 저지먼트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 저지먼트의 최종 데미지 #damR_5th% 증가,,
400004395,데스 드로우를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데스 드로우의 최종 데미지 #damR_5th% 증가,,
400004396,블러디 레이븐을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,블러디 레이븐의 최종 데미지 #damR_5th% 증가,,
400004397,데모닉 브레스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데모닉 브레스의 최종 데미지 #damR_5th% 증가,,
400004398,데몬 익스플로젼을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데몬 익스플로젼의 최종 데미지 #damR_5th% 증가,,
400004399,데몬 임팩트를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데몬 임팩트의 최종 데미지 #damR_5th% 증가,,
400004400,데빌 크라이를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,데빌 크라이의 최종 데미지 #damR_5th% 증가,,
400004401,메타모포시스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,메타모포시스의 최종 데미지 #damR_5th% 증가,,
400004402,다크 바인드를 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,다크 바인드의 최종 데미지 #damR_5th% 증가,,
400004403,서버러스를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,서버러스의 최종 데미지 #damR_5th% 증가,,
400004404,익시드 : 더블 슬래시를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,익시드 : 더블 슬래시의 최종 데미지 #damR_5th% 증가,,
400004405,익시드 : 데몬 스트라이크를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,익시드 : 데몬 스트라이크의 최종 데미지 #damR_5th% 증가,,
400004406,배츠 스웜을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,배츠 스웜의 최종 데미지 #damR_5th% 증가,,
400004407,익시드 : 문라이트 슬래시를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,익시드 : 문라이트 슬래시의 최종 데미지 #damR_5th% 증가,,
400004408,인헤일 바이탈러티를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,인헤일 바이탈러티의 최종 데미지 #damR_5th% 증가,,
400004409,실드 차지를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,실드 차지의 최종 데미지 #damR_5th% 증가,,
400004410,익시드 : 엑스큐션을 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,익시드 : 엑스큐션의 최종 데미지 #damR_5th% 증가,,
400004411,실드 체이싱을 강화한다.\n\n#c20레벨 : 크리티컬 확률 5% 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,실드 체이싱의 최종 데미지 #damR_5th% 증가,,
400004412,아머 브레이크를 강화한다.\n\n#c20레벨 : 최대 공격 가능 대상 1 증가\n40레벨 : 몬스터 방어율 무시 20% 증가#,,아머 브레이크의 최종 데미지 #damR_5th% 증가,,
